role_id,role_display_name,metric_id,metric_name,domain,trust_level,headline_permitted,dimensions,date_field,permitted_conclusion,must_never_claim,conflict_ids,dq_ids,validation_reference
decision_support_analyst,Decision-Support Analyst,M.LIFE.003,Move-outs,Operations,SAFE,True,organization; property; tenant/allotment/bed; time (month),actual_exit_date,"State the value as the answer, with its evidence and validation status.",Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict.,,,Same as M.LIFE.002.
decision_support_analyst,Decision-Support Analyst,M.LIFE.004,Exit reconciliation,Operations,SAFE,True,organization; property; tenant/allotment/bed,actual_exit_date,"State the value as the answer, with its evidence and validation status.",Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict.,C.001,,"F.027 v_exit_reconciliation_worklist (45 rows; not independently re-executed as a full reconstruction in this pass's scripts given its 8-way join complexity, bu"
decision_support_analyst,Decision-Support Analyst,M.MAINT.001,Maintenance volume,Operations,SAFE,True,organization; property; tenant/allotment/bed; time (month),created_at,"State the value as the answer, with its evidence and validation status.",Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict.,,DQ.027,"M.006 exact row count (1611, live table); H.019's 1613 figure (validated: MAINT.01/MAINT.01b, exact match AND mechanism proven)."
decision_support_analyst,Decision-Support Analyst,M.MAINT.002,Maintenance cost (2 paths),Operations,SAFE,True,organization; property; tenant/allotment/bed; time (month),Path A: maintenance_tickets.created_at (ticket creation month). Path B: expenses.expense_date.,"State the value as the answer, with its evidence and validation status.",Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict.,C.023,DQ.027;DQ.034,"F.015 v_maintenance_metrics (validated: MAINT.02, exact match Rs.28,796.00); F.016 v_maintenance_by_issue_type (validated: MAINT.03/04, exact match, 15 resolved"
decision_support_analyst,Decision-Support Analyst,M.EB.001,EB/electricity usage and cost,Operations,DISCLOSE,True,organization; property; tenant/allotment/bed; time (month),"electricity_readings.billing_month (TEXT, 'Mon-YY' format -- see Known limitations); eb_payments.bill_date (a real DATE ","State the value, with the documented caveat carried alongside it.",Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict. Additionally: the caveat may not be dropped for brevity.,,DQ.021;DQ.028,"Format-mismatch fully re-verified in this pass (validate_eb.py EB.03-07, all exact matches to the 0%/100% pattern); eb_payments 2-month coverage re-verified (EB"
decision_support_analyst,Decision-Support Analyst,M.EB.002,EB tenant allocation,Operations,DISCLOSE,True,organization; property; tenant/allotment/bed; time (month),"billing_month (TEXT, 'Mon-YY' format -- same DQ.028 defect as M.EB.001)","State the value, with the documented caveat carried alongside it.",Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict. Additionally: the caveat may not be dropped for brevity.,,DQ.028,"Formula verification (validated: EB.01/EB.02, both 801/801 exact matches -- upgraded from business_logic.md's original 5-row spot-check to a full-population pro"
decision_support_analyst,Decision-Support Analyst,M.RISK.001,Outstanding dues,Risk & Data Quality,BLOCK,False,organization; property; tenant/allotment/bed,See M.AR.001A-D,"Explain why no single figure exists, present each definition separately, and surface the owner decision. May NOT state a headline figure.","Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.001;C.003;C.005,DQ.002;DQ.019,Same as M.AR.001A-D.
decision_support_analyst,Decision-Support Analyst,M.RISK.002,Aging,Risk & Data Quality,DISCLOSE,True,organization; property; tenant/allotment/bed,"CURRENT_DATE - entry_date (bucket boundary), entry_date (charge date itself)","State the value, with the documented caveat carried alongside it.",Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict. Additionally: the caveat may not be dropped for brevity.,C.019,DQ.018;DQ.036,Not independently re-executed in this pass's scripts (a snapshot-dependent calculation cannot be meaningfully re-validated against a frozen export without first
decision_support_analyst,Decision-Support Analyst,M.RISK.003,Deposit risk,Risk & Data Quality,DISCLOSE,True,organization; property; tenant/allotment/bed,"Various (settlement_date, actual_exit_date)","State the value, with the documented caveat carried alongside it.",Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict. Additionally: the caveat may not be dropped for brevity.,,DQ.011;DQ.012;DQ.035,"H.045 (validated: DEP.06, exact match, 32); H.046 (not independently re-executed as a full 3-way anomaly reconstruction in this pass's scripts, given its comple"
decision_support_analyst,Decision-Support Analyst,M.RISK.004,Phantom deposits,Risk & Data Quality,DISCLOSE,True,organization; property; tenant/allotment/bed,Not applicable (current-state check),"State the value, with the documented caveat carried alongside it.",Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict. Additionally: the caveat may not be dropped for brevity.,,DQ.011;DQ.035,"H.045 v_diag_deposit_phantom (validated: DEP.06, exact match, 32 allotments); amount at risk (validated: DEP.07, Rs.722,700.00 -- a NEW figure, H.045 does not e"
decision_support_analyst,Decision-Support Analyst,M.RISK.005,Duplicate invoices,Risk & Data Quality,DISCLOSE,True,organization; property; tenant/allotment/bed; time (month),Not applicable to the grouping itself (billing_month is the grouping key),"State the value, with the documented caveat carried alongside it.",Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict. Additionally: the caveat may not be dropped for brevity.,C.020,DQ.013,"H.055 duplicate_invoices (validated: DQ.013/DQ.013b in validate_data_quality.py, exact match, 322 groups / 356 excess rows -- independently re-derived from raw "
decision_support_analyst,Decision-Support Analyst,M.RISK.006,Duplicate receipts,Risk & Data Quality,DISCLOSE,True,organization; property; tenant/allotment/bed,"detected_at (single value, not a range)","State the value, with the documented caveat carried alongside it.",Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict. Additionally: the caveat may not be dropped for brevity.,C.018;C.020,DQ.014,Not independently re-executed as a fresh detection pass in this pass's scripts (the 9-group/23-id/11-live cross-check was performed and confirmed during the con
decision_support_analyst,Decision-Support Analyst,M.RISK.007,Overlapping allotments,Risk & Data Quality,DISCLOSE,True,organization; property; tenant/allotment/bed,"onboarding_date, actual_exit_date","State the value, with the documented caveat carried alongside it.",Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict. Additionally: the caveat may not be dropped for brevity.,,DQ.003,"H.056 overlapping_allotments (validated: DQ.003 in validate_data_quality.py, DIFFERS: 214 reconstructed vs 187 reference, ~14% higher, explained by boundary-con"
decision_support_analyst,Decision-Support Analyst,M.RISK.008,Ledger/source reconciliation,Risk & Data Quality,DISCLOSE,True,organization; property; tenant/allotment/bed,See each component metric,"State the value, with the documented caveat carried alongside it.",Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict. Additionally: the caveat may not be dropped for brevity.,C.014;C.015;C.016,DQ.006;DQ.007;DQ.008,"All three independently re-derived and exact-matched to H.001 in this pass (COLL.02, and the invoice/deposit equivalents referenced in M.INV.001/M.DEP.002)."
decision_support_analyst,Decision-Support Analyst,M.RISK.009,Data-quality score / trust status,Risk & Data Quality,SAFE,True,tenant/allotment/bed,Not applicable,"State the value as the answer, with its evidence and validation status.",Recommend an operational action on a BLOCK metric's disputed figure; the only recommendation available there is to resolve the conflict.,,,Self-validating: this document's closing summary counts are derived directly from metric_registry.csv.
risk_dq_analyst,Risk / Data-Quality Analyst,M.RISK.001,Outstanding dues,Risk & Data Quality,BLOCK,False,organization; property; tenant/allotment/bed,See M.AR.001A-D,"Explain why no single figure exists, present each definition separately, and surface the owner decision. May NOT state a headline figure.","Manufacture urgency for a LOW/INFORMATIONAL finding (ai_agent_roles.md 2, Insight Generator). Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.001;C.003;C.005,DQ.002;DQ.019,Same as M.AR.001A-D.
